url,ai_label,views,likes,comments,shares,hashtags,publishedAt,creatorname,country,platform
https://www.tiktok.com/@celebrity.nun/video/7463110639746075926,1,319,68,2,0,"['#CapCut', '#celebritynun', '#Maria', '#God', '#fyp', '#goviral', '#views', '#viral', '#onemillion', '#friends', '#yppppppppppppppppppppppp', '#goworldwide', '#gotrending', '#gotiktok', '#world', '#flypシ', '#italy', '#america', '#world', '#fy']",2025-01-23 15:00:58,@celebrity.nun,DE,tiktok
https://www.tiktok.com/@planetpigs/video/7627085132217814293,1,28300,332,53,267,"['#67', '#sixseven', '#gazan', '#trending', '#fyp']",2026-04-10 13:05:49,@planetpigs,DE,tiktok
https://www.tiktok.com/@wanderingpixels/video/7624832913854532886,1,1200000,34800,657,87300,"['#happyeaster', '#adorable', '#cutebunny', '#chaotic', '#funnycartoon', '#silly', '#babybunnies', '#aivideos', '#livewallpaper']",2026-04-04 11:26:03,@wanderingpixels,DE,tiktok
https://www.tiktok.com/@leolumi.ai/video/7634555863302147350,1,20800,1207,18,1175,"['#brainrot', '#meme', '#aiart', '#fyp', '#lupazalupa']",2026-04-30 16:16:02,@leolumi.ai,DE,tiktok
https://www.tiktok.com/@tiannmolnarr/video/7353191442300308752,1,132600,983,16,412,"['#runningtrend', '#beyoncerunning', '#viral']",2024-04-02 10:58:23,@tiannmolnarr,DE,tiktok
https://www.tiktok.com/@c1344632dyf/video/7622782181420633377,1,10600,37,2,16,"['#ki', '#früchte']",2026-03-29 22:48:07,@c1344632dyf,DE,tiktok
https://www.tiktok.com/@johnklick79/video/7609216530798087446,1,240000,1027,31,3784,"['#geburtstag', '#happybirthday', '#fürdich', '#fürdichseiteviral', '#lustig']",2026-02-21 08:26:37,@johnklick79,DE,tiktok
https://www.tiktok.com/@frewako336/video/7636844683330702624,1,86500,1343,31,83,"['#animation', '#gewohnheiten', '#früchte', '#verrat', '#betrug']",2026-05-06 20:17:48,@frewako336,DE,tiktok
https://www.tiktok.com/@mariana.m.nogueira/video/7630068690247273749,1,111500,1152,62,72,"['#sixseven', '#67', '#viralvideo', '#fy', '#so']",2026-04-18 14:03:32,@mariana.m.nogueira,tiktok,extra
https://www.tiktok.com/@bloomava.ai/video/7633835594505833750,1,233500,2429,191,269,"['#rumi', '#67', '#dance', '#trend']",2026-04-28 17:41:00,@bloomava.ai,tiktok,extra
https://www.tiktok.com/@ashermanas.miami/video/7632865524615089421,1,90900,984,60,749,"['#sixseven', '#67', '#dancinhasdotiktok', '#dancinha', '#braziliandance']",2026-04-26 02:56:52,@ashermanas.miami,tiktok,extra
https://www.tiktok.com/@nunca_canun/video/7635845396912164117,1,1300000,74400,1151,6957,"['#metgala', '#metgala2026', '#bts', '#jimin', '#jungkook', '#taehyung', '#yoongi', '#namjoon', '#jhope']",2026-05-04 03:40:10,@nunca_canun,tiktok,extra
https://www.tiktok.com/@derschiessburger/video/7635331648028003617,1,21500,135,22,11,"['#timmy', '#hope', '#meer', '#ki', '#satire']",2026-05-02 18:26:28,@derschiessburger,tiktok,extra
https://www.tiktok.com/@mega.stories.daily/video/7629726819062697249,1,1700000,95700,832,8086,"['#Stories', '#cheatingfruits', '#deutsch', '#früchte', '#aistory']",2026-04-17 15:56:52,@mega.stories.daily,tiktok,extra
